data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-05-30 00:00:00+00:00,8.149999618530273,4.349999904632568,5.095874054163927,0.999,11.27518504985028,1e-06,-0.7651364149362819,5.861008835860995,3.357922209080773,-0.2278600775405505,0,0.7547304034233093
2022-05-31 00:00:00+00:00,7.710000038146973,4.300000190734863,4.690979165222886,0.999,14.463447838842091,1e-06,-1.1700268279166002,5.861008797814863,3.803144140238491,-0.3076472478487836,0,0.764353334903717
2022-06-01 00:00:00+00:00,7.710000038146973,4.25,4.726084191451487,0.999,11.934221977488209,1e-06,-1.1349248945451562,5.8610088016746,3.4546606909978608,-0.3285199317844842,0,0.7752227783203125
2022-06-02 00:00:00+00:00,7.800000190734863,4.25,4.8160843440393775,0.999,13.84873270326596,1e-06,-1.044925108030228,5.861008810391949,3.721450283938025,-0.2807843792889508,0,0.7882421612739563
2022-06-03 00:00:00+00:00,7.800000190734863,4.400000095367432,4.710769600139916,0.999,14.40609609438536,1e-06,-1.150238461933408,5.861008800354841,3.79559700270858,-0.3030454658681059,0,0.7958158850669861
2022-06-06 00:00:00+00:00,7.619999885559082,4.400000095367432,4.530769294964134,0.999,14.280704651840756,1e-06,-1.3302382196466982,5.861008783096802,3.7790430223033113,-0.3520039893157721,0,0.8078480958938599
2022-06-07 00:00:00+00:00,7.989999771118164,4.300000190734863,4.970978898194077,0.999,16.86643607025013,1e-06,-0.8900325223788577,5.861008818524288,4.10693298982816,-0.216714644378967,0,0.8178911209106445
2022-06-08 00:00:00+00:00,7.989999771118164,4.150000095367432,5.076293642093539,0.999,13.068923642206798,1e-06,-0.7847159863561446,5.861008829411356,3.615160737051454,-0.2170625439454632,0,0.8261252641677856
2022-06-09 00:00:00+00:00,7.769999980926514,4.349999904632568,4.715874416560167,0.999,15.072620184932434,1e-06,-1.1451319837887497,5.861008796736049,3.8824070751981177,-0.2949541255228405,0,0.8326130509376526
2022-06-10 00:00:00+00:00,7.769999980926514,4.349999904632568,4.715874416560167,0.999,13.857073067410884,1e-06,-1.1451343717818308,5.861008796623052,3.722571500987848,-0.3076191744008006,0,0.8386330008506775
2022-06-13 00:00:00+00:00,7.769999980926514,3.75,5.137133057371673,0.999,14.183643897816944,1e-06,-0.7238787416125461,5.8610088370686935,3.7661798165236218,-0.1922050398222152,0,0.8480890393257141
2022-06-14 00:00:00+00:00,7.769999980926514,3.049999952316284,5.62860158324721,0.999,9.865869574143964,1e-06,-0.2324122958875611,5.861008905040827,3.141072601262145,-0.0739913798217122,0,0.849984884262085
2022-06-15 00:00:00+00:00,7.769999980926514,3.0999999046325684,5.59349672441178,0.999,8.86642591543592,1e-06,-0.2675117766932889,5.861008899591418,2.977733102138956,-0.0898373922434924,0,0.8482334613800049
